year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct,final_credits,credits_stated_corrected,final_credit_status,final_fee_zar,final_fee_status,resolution_class,resolution_ref,confidence,resolution_rationale
2021,COM,CB011INF11,BCom,Information Systems and Finance,extended,3,126,0,126,False,0,60140,0,0,60140,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0,126,,consistent,60140,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB011INF11,BCom,Information Systems and Finance,extended,4,114,0,114,False,0,53090,0,0,53090,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0,114,,consistent,53090,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,1,113,0,113,False,0,49080,0,0,49080,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0,113,,consistent,49080,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,2,108,0,108,False,0,51350,0,0,51350,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0,108,,consistent,51350,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,3,198,0,102,False,96,86460,0,0,44980,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,92.2,102,,resolved_manual,86460,published_divergent,R3,COM-2021-006,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
2021,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,4,222,3,162,True,60,88020,10370,3,82710,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,6.4,222,,unresolved,88020,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015BUS07,,,extended,1,131,0,131,False,0,59150,0,0,,,unmatched,,131,,consistent,59150,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS07,,,extended,2,132,0,132,False,0,62600,0,0,,,unmatched,,132,,consistent,62600,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS07,,,extended,3,108,0,108,False,0,51370,0,0,,,unmatched,,108,,consistent,51370,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS07,,,extended,4,144,0,144,False,0,59610,0,1,,,unmatched,,144,,consistent,59610,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS07,,,extended,5,180,0,180,False,0,84360,0,0,,,unmatched,,180,,consistent,84360,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS08,,,extended,1,131,0,131,False,0,58250,0,0,,,unmatched,,131,,consistent,58250,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS08,,,extended,2,132,0,132,False,0,62600,0,0,,,unmatched,,132,,consistent,62600,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS08,,,extended,3,126,0,126,False,0,42260,0,2,,,unmatched,,126,,consistent,42260,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS08,,,extended,4,138,0,120,False,18,63510,8600,0,,,unmatched,,138,,unresolved,63510,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015BUS08,,,extended,5,156,0,156,False,0,80210,0,0,,,unmatched,,156,,consistent,80210,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS22,,,extended,1,113,0,113,False,0,50550,0,0,,,unmatched,,113,,consistent,50550,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS22,,,extended,2,126,0,108,False,18,59640,0,0,,,unmatched,,126,,unresolved,59640,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015BUS22,,,extended,3,186,0,168,False,18,87410,0,0,,,unmatched,,186,,unresolved,87410,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015BUS22,,,extended,4,192,0,180,True,12,89150,0,0,,,unmatched,,192,,consistent,89150,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015BUS22,,,extended,5,178,0,178,False,0,71030,0,0,,,unmatched,,178,,consistent,71030,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015CSC05,,,extended,1,113,0,113,False,0,51040,0,0,,,unmatched,,113,,consistent,51040,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015CSC05,,,extended,2,126,0,126,False,0,58920,0,0,,,unmatched,,126,,consistent,58920,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015CSC05,,,extended,3,126,0,132,False,-6,58980,0,0,,,unmatched,,126,,resolved_computed,58980,no_published,R2a,R2a,medium,"identical taken-course set reconciles exactly in editions 2022, 2023, 2024; the divergent stated total here is edition-local drift"
2021,COM,CB015CSC05,,,extended,4,126,0,126,False,0,59020,0,0,,,unmatched,,126,,consistent,59020,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015CSC05,,,extended,5,166,0,166,False,0,67080,0,0,,,unmatched,,166,,consistent,67080,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015ECO01,,,extended,1,149,0,131,False,18,68490,0,0,,,unmatched,,149,,unresolved,68490,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015ECO01,,,extended,2,144,0,126,False,18,68000,0,0,,,unmatched,,144,,unresolved,68000,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015ECO01,,,extended,3,138,0,138,False,0,64890,8600,0,,,unmatched,,138,,consistent,64890,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015ECO01,,,extended,4,210,1,90,True,120,99230,0,1,,,unmatched,,90,,resolved_manual,99230,no_published,R3,COM-2021-007,high,"The extracted course set for this year is demonstrably incomplete (rows unparsed in this edition's layout or an open-elective year without a parsable slot line); the stated total, corroborated by sibling editions, is the reliable carrier of the load."
2021,COM,CB015ECO01,,,extended,5,156,0,156,False,0,85900,0,0,,,unmatched,,156,,consistent,85900,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015ECO03,,,extended,1,149,0,131,False,18,68490,0,0,,,unmatched,,149,,unresolved,68490,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015ECO03,,,extended,2,114,0,114,False,0,54000,0,0,,,unmatched,,114,,consistent,54000,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015ECO03,,,extended,3,144,0,126,False,18,65590,0,0,,,unmatched,,144,,unresolved,65590,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015ECO03,,,extended,4,126,0,126,False,0,57220,0,1,,,unmatched,,126,,consistent,57220,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015ECO03,,,extended,5,156,0,166,False,-10,85900,0,0,,,unmatched,,156,,unresolved,85900,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015FTX04,,,extended,1,131,0,131,False,0,59150,0,0,,,unmatched,,131,,consistent,59150,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX04,,,extended,2,126,0,126,False,0,59170,0,0,,,unmatched,,126,,consistent,59170,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX04,,,extended,3,168,0,168,False,0,79760,0,0,,,unmatched,,168,,consistent,79760,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX04,,,extended,4,144,0,144,False,0,67880,0,0,,,unmatched,,144,,consistent,67880,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX04,,,extended,5,144,0,144,False,0,68600,0,0,,,unmatched,,144,,consistent,68600,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX05,,,extended,1,131,0,131,False,0,59890,0,0,,,unmatched,,131,,consistent,59890,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX05,,,extended,2,150,0,150,False,0,70460,0,0,,,unmatched,,150,,consistent,70460,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX05,,,extended,3,90,0,90,False,0,42690,8600,0,,,unmatched,,90,,consistent,42690,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX05,,,extended,4,144,0,144,False,0,68210,0,0,,,unmatched,,144,,consistent,68210,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015FTX05,,,extended,5,144,0,144,False,0,68600,0,0,,,unmatched,,144,,consistent,68600,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015INF01,,,extended,1,149,0,131,False,18,67500,0,0,,,unmatched,,149,,unresolved,67500,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB015INF01,,,extended,2,108,0,108,False,0,51540,0,0,,,unmatched,,108,,consistent,51540,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015INF01,,,extended,3,150,0,150,False,0,71090,0,0,,,unmatched,,150,,consistent,71090,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015INF01,,,extended,4,120,0,120,False,0,60110,0,0,,,unmatched,,120,,consistent,60110,no_published,none,,high,computed credits equal the stated total
2021,COM,CB015INF01,,,extended,5,176,0,176,False,0,78900,0,0,,,unmatched,,176,,consistent,78900,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS01,,,extended,1,113,0,113,False,0,51290,0,0,,,unmatched,,113,,consistent,51290,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS01,,,extended,2,108,0,108,False,0,51290,0,0,,,unmatched,,108,,consistent,51290,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS01,,,extended,3,150,0,150,False,0,70480,0,0,,,unmatched,,150,,consistent,70480,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS01,,,extended,4,180,0,180,False,0,86140,0,0,,,unmatched,,180,,consistent,86140,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS01,,,extended,5,174,0,,False,,73530,0,0,,,unmatched,,174,,unresolved,73530,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2021,COM,CB018BUS09,,,extended,1,113,0,113,False,0,51290,0,0,,,unmatched,,113,,consistent,51290,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS09,,,extended,2,108,0,108,False,0,51290,0,0,,,unmatched,,108,,consistent,51290,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS09,,,extended,3,150,0,150,False,0,70480,0,0,,,unmatched,,150,,consistent,70480,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS09,,,extended,4,198,0,198,False,0,92620,0,0,,,unmatched,,198,,consistent,92620,no_published,none,,high,computed credits equal the stated total
2021,COM,CB018BUS09,,,extended,5,147,0,147,False,0,68510,0,0,,,unmatched,,147,,consistent,68510,no_published,none,,high,computed credits equal the stated total
2021,COM,CB019BUS01,BCom,Actuarial Science,regular,1,185,0,185,False,0,85250,0,0,85250,BCom specialising in Actuarial Science,label_match,0.0,185,,consistent,85250,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB019BUS01,BCom,Actuarial Science,regular,2,186,0,186,False,0,87680,0,0,86900,BCom specialising in Actuarial Science,label_match,0.9,186,,consistent,87680,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB019BUS01,BCom,Actuarial Science,regular,3,162,0,162,False,0,77540,0,0,84020,BCom specialising in Actuarial Science,label_match,-7.7,162,,consistent,77540,published_divergent,none,,high,computed credits equal the stated total
2021,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,1,185,0,185,False,0,85250,0,0,85250,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0,185,,consistent,85250,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,87680,0,0,86900,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.9,186,,consistent,87680,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,3,180,0,180,False,0,84020,0,0,84020,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0,180,,consistent,84020,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB020BUS01,BCom,Actuarial Science,extended,1,113,0,113,False,0,51290,0,0,51290,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,113,,consistent,51290,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB020BUS01,BCom,Actuarial Science,extended,2,108,0,108,False,0,51290,0,0,51290,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,108,,consistent,51290,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB020BUS01,BCom,Actuarial Science,extended,3,150,0,150,False,0,70480,0,0,70480,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,150,,consistent,70480,reconciled,none,,high,computed credits equal the stated total
2021,COM,CB020BUS01,BCom,Actuarial Science,extended,4,162,0,162,False,0,77540,0,0,77540,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,162,,consistent,77540,reconciled,none,,high,computed credits equal the stated total
